date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,E-Commerce,Retailer,90011192,Amazon,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",104
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",59
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,40
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002004,"Vijay Sales",63
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,126
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,63
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002012,Electricalsocity,100
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,118
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,103
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",57
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002008,Amazon,158
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,48
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,81
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002016,Amazon,20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",19
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",14
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Indonesia,E-Commerce,Retailer,90003180,Amazon,10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013116,"Unity Stores",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013120,Coolblue,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,E-Commerce,Retailer,90013124,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,17
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,E-Commerce,Retailer,90006156,Amazon,6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016172,Power,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,E-Commerce,Retailer,90016176,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",31
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007196,Leader,83
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,40
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022072,Path,6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,17
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",27
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,8
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022080,Staples,10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",18
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,25
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",36
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,41
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",44
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Australia,E-Commerce,Retailer,90008168,Amazon,34
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023024,Sage,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023028,walmart,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,E-Commerce,Direct,70023032,"Atliq e Store",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",China,"Brick & Mortar",Retailer,90001020,Zone,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",16
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011188,ElkjÃ¸p,12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,13
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",France,E-Commerce,Retailer,90011192,Amazon,15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",30
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",101
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,141
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002004,"Vijay Sales",130
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,67
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,73
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002012,Electricalsocity,89
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,125
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,145
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",52
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002008,Amazon,98
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,210
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,64
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002016,Amazon,77
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",19
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Indonesia,E-Commerce,Retailer,90003180,Amazon,20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013116,"Unity Stores",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013120,Coolblue,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Italy,E-Commerce,Retailer,90013124,Amazon,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",11
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,8
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Philiphines,E-Commerce,Retailer,90006156,Amazon,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016172,Power,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",Poland,E-Commerce,Retailer,90016176,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007196,Leader,150
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",17
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022072,Path,25
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,24
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",22
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,21
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022080,Staples,29
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",17
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,11
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,13
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150104,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,19
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",32
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",23
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Australia,E-Commerce,Retailer,90008168,Amazon,12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",11
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023024,Sage,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023028,walmart,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,E-Commerce,Direct,70023032,"Atliq e Store",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",China,"Brick & Mortar",Retailer,90001020,Zone,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011188,ElkjÃ¸p,12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,8
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",France,E-Commerce,Retailer,90011192,Amazon,12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",140
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",23
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,35
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002004,"Vijay Sales",30
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,164
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,165
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002012,Electricalsocity,57
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,21
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,31
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",47
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002008,Amazon,24
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,80
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,125
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002016,Amazon,21
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",22
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Indonesia,E-Commerce,Retailer,90003180,Amazon,24
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013116,"Unity Stores",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013120,Coolblue,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Italy,E-Commerce,Retailer,90013124,Amazon,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,40
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Philiphines,E-Commerce,Retailer,90006156,Amazon,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016172,Power,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X",Poland,E-Commerce,Retailer,90016176,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150105,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",42
